C85322	Syvn1,Syvn1
ELKL3	Efnb3,Elf3,Efnb3
ZBP1	Zbp1
ASML3	Smpdl3a,Smpdl3a
1810041L15RIK	1810041L15Rik
MGME1	Mgme1
T1ST2	Il1rl1,Il1rl1
DRIM	Utp20,Utp20
AI662535	Mbtps2,Mbtps2
C77829	Dalrd3,Mir425,Dalrd3
GM980	Dnah14,Dnah14
CAC1P	Chaf1a,Chaf1a
PIK3IP1	Pik3ip1
GM983	Ush2a,Ush2a
C77823	Camsap1,Camsap1
OTTMUSG00000010104	Gm13051,Gm13051
ZFAND2B	Zfand2b
SNORD116L4	Gm23359
ZFAND2A	Zfand2a
GNL2	Gnl2
ACSF2	Acsf2
ACSF3	Acsf3
DRI1	Arid3a,Arid3a
MAN2A2	Man2a2
MAN2A1	Man2a1
DRI2	Arid3b,Arid3b
ENSMUSG00000073610	Gm10549,Gm10549
HSEPI	Glce,Glce
1190007I07RIK	1190007I07Rik
FAT10	Ubd,Ubd
AW822251	Nde1,Nde1
2010321M09RIK	Vwa9,Vwa9
NESCA	Rusc1,Rusc1
AW822252	AW822252
AW822256	Cacna1b,Cacna1b
GM4675	Gm4675
EDA2R	Eda2r
LCT	Lct
GM4676	Mrps36-ps1,Mrps36-ps1
CD120B	Tnfrsf1b,Tnfrsf1b
GALK1	Galk1
LCP	Klhdc2,Klhdc2
CD120A	Tnfrsf1a,Tnfrsf1a
SLURP2	2300005B03Rik,Lynx1
FOXO6OS	4732418A04Rik
SLURP1	Slurp1
OTTMUSG00000019710	Gm15270,Gm15270
LCX	Tet1,Tet1
2610009M23RIK	Arl2,Arl2
AU040954	AU040972,AU040972
AU015687	Taf1,Taf1
STRI	Npr3,Npr3
DLB1	Igf2bp1,B4galnt2
POLE3	Pole3
LCC	Sox2,Sox2,Sox2
LCA	Ptprc,Clta
4933440N22RIK	4933440N22Rik
SYN7	Stx7,Stx7
SYN4	Sntg1,Stx4a
AW743425	Gtf2h1,Gtf2h1
LCJ	Grid2,Tpr,Grid2
SYN3	Syn3
AU015688	Scyl2,Scyl2
SYN1	Syn1
MIRN346	Mir346,Mir346,Mir346
MMUMIR455	Mir455,Mir455,Mir455
1700003M07RIK	1700003M07Rik
TCEB3BP1	Rexo1,Rexo1
GPVI	Gp6,Gp6
HIGM1	Cd40lg,Cd40
ZFP78	Zfp78
AI449432	Zfp282,Zfp282
MMRAD24	Rad17,Rad17
4922503N01RIK	Ttc39a,Ttc39a
STARD4	Stard4
AI853843	Pusl1,Pusl1
NUC1	Ppard
EG666864	Gm8334,Gm8334
ENSMUSG00000056506	Tubb4b-ps1,Tubb4b-ps1
2810425K19RIK	Snx6,Snx6
2010002J10RIK	Abhd5,Abhd5
DMDL	Utrn,Utrn
AI893437	Gucy2c,Gucy2c
AI893436	Tm9sf1,Tm9sf1
2010107M23RIK	Isg20,Isg20
GM15608	Gm15608
NPY4R	Npy4r
MOR231	Olfr599,Olfr599
GM15605	Gm15605
IE6	Olfr52,Olfr52
SCGQ3	Scg3
AW060460	Dcun1d5,Dcun1d5
DNCHC1	Dync1h1,Dync1h1
DNCHC2	Dync2h1,Dync2h1
OLFR1317	Olfr1317
SRRP86	Srek1,Srsf12,Srek1
OLFR645	Olfr645
NSAP1	Syncrip,Syncrip
NKNA	Tac1,Tac1
OLFR1328	Olfr1328
1190004J23RIK	Ssna1,Ssna1
BRICD1B	Gkn2,Gkn2
CASRL1	Vmn2r1,Vmn2r1
OLFR1322	Olfr1322
OLFR1321	Olfr1321
OLFR1320	Olfr1320
2010200I21RIK	Etfa,Etfa
OLFR1325	Olfr1325
OLFR1324	Olfr1324
NGDN	Ngdn
AI663847	Uox,Uox
MOL23	Olfr78,Olfr78
AKR1B8	Akr1b8
AA517551	Heatr1,Heatr1
B530004O11RIK	Ncl,Ncl
AI480638	Cd109,Cd109
AKR1B3	Akr1b3
GABRB1	Gabrb1
GABRB2	Gabrb2
GABRB3	Gabrb3
AKR1B7	Akr1b7
GM21411	Gm21411
GM12355	Gm12355
C230027N18RIK	Zc3h12c,Zc3h12c
4930579O11RIK	4930579O11Rik
OLFR1255	Olfr1255
AW554636	Brms1,Brms1
2600011C06RIK	Rbm25,Rbm25
2810422M04RIK	Dzip1,Dzip1
C77170	Atxn10,Atxn10
AD013	Chd9,Chd9
4932443I19RIK	4932443I19Rik
ADAR1P150	Adar,Adar
NUCL	Ncl,Ncl
UFBP1	Ddrgk1,Ddrgk1
MIR8104	mmu-mir-8104
DSD1PG	Ptprz1,Ptprz1
NUCB	Nucb1,Nucb1
GM5894	Scgb2b19,Scgb2b19
SEPP1	Sepp1
BETATRCP	Btrc,Btrc
9130201M22RIK	Sema5a,Sema5a
GM26730	Gm26730
ENSMUSG00000072902	Gm10435,Gm10435
OLFR1463	Olfr1463
4933440J18RIK	Nabp1,Nabp1
BB365896	BB365896
APOB48	Apob,Apob
D930005D10RIK	Radil,Radil
GM26697	Gm26697
ENED	Fam198b,Fam198b
IGSR	Fcrls,Fcrls
AW048207	Zfp830,Zfp830
GM13971	Trav7d-5,Trav7d-5
NLRC4	Nlrc4
BC055815	Lipk,Lipk
NPM2	Npm2
5730470C09RIK	Pspc1,Pspc1
TRAPPC6B	Trappc6b
3632445O20RIK	Syt11,Gon4l
NLRC2	Nod2,Nod2
NLRC3	Nlrc3
AI429574	Abhd4,Abhd4
DYDC2	Dydc2
DYDC1	Dydc1
P54BSAPK	Mapk10,Mapk10
RAP1GAP	Rap1gap
MIR101	Mir101a,Mir101a,Mir101a
MIR100	Mir100
1110056G13RIK	Ddi2,Ddi2
JBTS17	2410089E03Rik,2410089E03Rik
TNFRI	Tnfrsf1a
STMP	Steap2,Steap2
OTTMUSG00000008394	Scgb1b30,Scgb1b30
CALSTABIN2	Fkbp1b,Fkbp1b
4732447J05RIK	Cbl,Cbl,Cbl
EG625109	Vmn2r86,Vmn2r86
TDAG51	Phlda1,Phlda1
1110007A06RIK	Rmnd5a,Rmnd5a
NET4	Tspan5,Tspan5
C80741	Gpr137b,Gpr137b
NET1	Net1
C80743	Col22a1,Col22a1
2610036A20RIK	Elf2,Elf2
AA536819	Anapc5,Anapc5
AW413586	Spats2l,Spats2l
RAP1GA1	Rap1gap,Rap1gap
TPRGL	Tprgl
COL18A1	Col18a1
FAM43B	Fam43b
AI607327	Cep57l1,Cep57l1
AA536816	Cnot8,Cnot8
AA536815	Gng12,Gng12
AA536814	Tm9sf2,Tm9sf2
TNFR2	Tnfrsf1b,Tnfrsf1a
TNFR1	Tnfrsf1b,Tnfrsf1a
TNFR6	Fas,Fas
MIR10A	Mir10a
OPRK1	Oprk1
OPRK2	Oprk1,Msl1,Oprk1
GM7598	Gm7598
MMUMIR32	Mir32,Mir32,Mir32
AI413582	AI413582
2610039E05RIK	Spata2l,Spata2l
D330008A20	Klhl21,Klhl21
C76222	Arhgap1,Arhgap1
B230309E09RIK	Nhlrc1,Nhlrc1
4432412D15RIK	Tmed5,Tmed5
2900078E11RIK	Cadm2,Cadm2
MKIAA1842	Kbtbd8,Kbtbd8
2810457N15RIK	Prepl,Prepl
RAR3	Rab40c,Rab40c
CCER2	Gm6537
B130021D15RIK	Mllt10,Mllt10
TU726	Myh9,Myh9
1110038H03RIK	Sox11,Sox11
2010305K11RIK	Ddhd2,Ddhd2
N28152	Fcho1,Fcho1
GM11608	Gm11608
BETANAP	Ap3b2,Ap3b2
MOR2431	Olfr735,Olfr735
1810008A18RIK	Fam207a,Fam207a
DHAPAT	Gnpat,Gnpat
SLC24A6	Slc8b1,Slc8b1
DNAH14	Dnah14
DNAH17	Dnah17
DNAH10	Dnah10
CD62P	Selp,Selp
DNAH12	Dnah12
GM5998	Vmn1r176,Vmn1r176
SGP28	Crisp3,Crisp3,Crisp3
GM5993	Vmn1r39,Vmn1r39
MBII251	Snord85,Snord85
GM5991	Vmn1r34,Vmn1r34
ANKRD9	Ankrd9
BC024578	Ttll13,Ttll13
E130309B19RIK	Barhl2,Barhl2
KV4	Kcnc1,Kcnc1
MOR1614	Olfr875,Olfr875
2810432L12RIK	Tmem246,Tmem246
MOR1612	Olfr874,Olfr874
MOR1611	Olfr876,Olfr876
PRL5A1	Prl5a1
TRAV15D2DV6D2	Trav15d-2-dv6d-2
OE4	Ebf4,Ebf3,Ebf4
ATAR	Tnfrsf14,Tnfrsf14
MUF1	Lrrc41,Lrrc41
EG667283	Vmn1r112,Vmn1r112
C76891	Efr3a,Efr3a
ABCB5	Abcb5
AI848332	Pitpnm3,Pitpnm3
AU018375	Gulo,Gulo
OTTMUSG00000006273	Gm12349,Gm12349
IGHV591	Ighv5-9-1
GM900	Ighe,Ighe
GM9190	Ighv1-7,Ighv1-7
4833422C13RIK	4833422C13Rik
OLFR224PS1	Olfr224,Olfr224
SLC25A48	Slc25a48
AW536298	Ist1,Ist1
EDN1	Edn1
PDIP1	Kctd13,Helz2
EDN3	Edn3
EDN2	Edn2
2010007E07RIK	Zwint,Zwint
2900055J20RIK	2900055J20Rik
TR2L	Apbb2,Apbb2
5830454D03RIK	Hook3,Hook3
PDIPL	Pdia2,Pdia2
RXHMG1	Tox2,Tox2
1110002M09RIK	Myeov2,Myeov2
ATPIF	Atp11b,Atp11b
MLIM3	Lhx3
RSPRY1	Rspry1
A230083N12RIK	A230083N12Rik
ZFP955A	Zfp955a
AU021092	AU021092
MIRN676	Mir676,Mir676,Mir676
MIRN677	Mir677,Mir677,Mir677
MIRN674	Mir674,Mir674,Mir674
MIRN675	Mir675,Mir675,Mir675
MIRN672	Mir672,Mir672,Mir672
4933426M09RIK	Adat2,Adat2
MIRN670	Mir670,Mir670,Mir670
FAM19A4TAFA4	Fam19a4,Fam19a4
CATNS	Ctnnd1,Ctnnd1
4732468G05RIK	Cstf3,Cstf3
1500005K14RIK	Fam101b,Fam101b
MIRN678	Mir678,Mir678
MIRN679	Mir679,Mir679,Mir679
OTTMUSG00000015351	Gm14005,Gm14005
NEW1CP	Zdhhc14,Zdhhc14
DKKL1	Dkkl1
A530023P05	Whsc1l1,Whsc1l1
CNTG1	Agap2,Agap2,Agap2
CATNB	Ctnnb1,Ctnnb1
CATNA	Ctnna2,Ctnna2
EG620292	Cntnap5c,Cntnap5c
MIR6960	mmu-mir-6960
BAI3	Bai3
2210403I16RIK	Pinx1,Pinx1
2610008O03RIK	Oxct1,Oxct2a,Oxct1
5033413D16RIK	Mir17hg,Mir17hg
2810407B07RIK	Aasdhppt,Aasdhppt
P44MEP50	Wdr77,Wdr77
GM10749	Gm14124,Gm14124
9130022O19RIK	Bcs1l,Bcs1l
MMTA2	Mta2,Mta2
4930431N21RIK	Agbl3,Agbl3
TISP64	Hils1,H19,Hils1
TIGAR	9630033F20Rik
UBE2L6	Ube2l6
KCNA6	Kcna6
2400001E08RIK	Lamtor1,Lamtor1
AI852265	Ppfia4,Ppfia4
UBE2L3	Ube2l3
MIR323	Mir323
PRL2A1	Prl2a1
MIR6961	mmu-mir-6961
MKIAA3016	Lrig3,Lrig3
INGAP	Reg3d,Reg3d
TGFA	Tgfa
MUP7	Mup7
MUP4	Mup4
TGFB	Tgfb1,Ltbp1
MUP2	Mup2
MUP3	Mup3
6330400D04	Ssr1,Ssr1
MUP1	Mup1
GM21774	Gm21774
ECP1	Ear1,Ear1,Raf1,Ear1
ECP2	Ear2,Ear2,Ear2
GM21777	Gm21777
GM21771	Gm21771
MUP8	Mup8
1700019N19RIK	1700019N19Rik
ENSMUSG00000076731	Ighv8-12,Ighv8-12
AW554249	Dst,Dst
AA408785	Wdr5,Wdr5
MFSD4A	Mfsd4
AI841905	Sgms1,Sgms1
E430023H19RIK	Cnih4,Cnih4,Cnih4
ATPIR	Atp11b,Atp11b
D15GSK1	Parvb,Parvb
AW548146	Usp7,Usp7
DISPB	Disp2,Disp2
OTTMUSG00000030079	Gm16090,Gm16090
SLC14A2	Slc14a2
AI893888	Npr1,Gca,Npr1
AI893889	Tgm3,Tgm3
3110009O07RIK	Lhx9,Lhx9
AI450948	Ahnak2,Ahnak2
FAM154B	Fam154b
AA408789	Manf,Manf
MLDY	Casp3,Casp3,Casp3
1600016B17RIK	Rassf6,Rassf6
ECPN	Opn3,Opn3
MUPA	Mup1,Ltn1,Mup1,Mup10,Mup7,Mup1
CNIH	Cnih1,Cnih1,Cnih1
EVPL	Evpl
STT3A	Stt3a
MLDP	Plin5,Plin5
CNIL	Cnih2,Cnih2,Cnih2
ZFP185	Zfp185
X83346	Pkdcc,Pkdcc
AI847431	Stoml1,Stoml1
PCNAPS2	Pcna-ps2
FALL39	Camp,Camp
4933438I11RIK	Taf7l,Taf7l
2810005O12RIK	Sike1,Sike1
9630013K17RIK	9630013K17Rik
BC009153	Farp2,Farp2
GM17677	Gm17677
MBII142	Snord66,Snord66
2310046K19	Sh3rf2,Sh3rf2
1700021K07RIK	1700029I15Rik,1700029I15Rik
EG434172	Gm5592,Gm5592
ZFP182	Zfp182
FAM8A1	C78339
5530402E03	Igsf1,Igsf1
NX7	Nxf7,Nxf7
MKIAA0407	Plxnb1,Plxnb1
ZFP180	Zfp180
0610008C09RIK	Hist1h1c,Hist1h1c
FDFACT	Pilrb1,Pilrb1
GM21118	Gm21118
TUBA8	Tuba8
PLCEPSILON	Plce1,Plce1
B930023M13RIK	Opcml,Opcml
TUBA3	Tuba3a,Tuba3a
TUBA2	Tuba1b,Tuba1b
TUBA1	Tuba1a
TUBA7	Tuba3b,Tuba3b
TUBA6	Tuba1c,Tuba1c
B230208J24RIK	Zbtb7c,Zbtb7c
TUBA4	Tuba4a,Tuba4a
AA467197	AA467197
NM23R7	Nme7,Nme7
OPTC	Optc
DJ10	Dnajb12,Dnajb12
GM21412	Gm21412
4122402O22RIK	Smpd4,Smpd4
AA591035	Ptprf,Lars,Ptprf
8030458J18	Zfp719,Zfp719
ESRRBL1	Ift57,Ift57
AI413631	Ccdc58,Ccdc58
DNAJB1	Dnajb1
D430009N09	Frem1,Frem1
GM22872	Gm22872
AA407235	Spock2,Spock2
5430406L04RIK	Tmem33,Tmem33
GTROSA26SOR	Gt(ROSA)26Sor
AI430870	Dusp18,Dusp18
OXGR1	Oxgr1
D1S166E	Tnfrsf8,Tnfrsf8
MYST2	Kat7,Kat7
ENSMUSG00000078893	Gm2004,Gm2004
5730593H20RIK	Mrpl44,Mrpl44
VPAC2	Vipr2,Vipr2
VPAC1	Vipr1,Vipr1,Vipr1
TRAJ58	Traj58
AITR	Tnfrsf18,Tnfrsf18
SLC13A1	Slc13a1
SLC13A2	Slc13a2
0610012C01RIK	Golt1a,Kiss1,Golt1a
AI413459	Parvg,Parvg
AI413458	Obfc1,Obfc1
MKNT	Dnaaf2,Dnaaf2
CYP2C54	Cyp2c54
MMUMIR7038	mmu-mir-7038
4930558E03RIK	Trip4,Trip4
6720480F16RIK	Ccdc86,Ccdc86
OLFR126	Olfr126
RAA3	Ang2,Ang2
RAA4	Ang4,Ang4
RGS16	Rgs16
RGS17	Rgs17
RGS14	Rgs14
POMFIL1	Nav3,Nav3
RGS12	Rgs12
RGS13	Rgs13
RGS10	Rgs10
RGS11	Rgs11
ADAMTS12	Adamts12
4931433A13RIK	Wdr63,Wdr63
2810034J18RIK	Cyb5r4,Cyb5r4
RDGBBETA	Pitpnc1,Pitpnc1
RGS18	Rgs18
RGS19	Rgs19
EMX2OS	Emx2os
6430507P11RIK	Rgs17,Rgs17
IQCA1L	4931409K22Rik,4931409K22Rik
AB084104	Aqp12,Aqp12
EG211223	Vmn2r15,Vmn2r15
CDA11	Tatdn1,Tatdn1
CDA12	Actr6,Actr6
CDA13	Bace2,Bace2
UTP6	Utp6
ENSMUSG00000073653	Bard1,Bard1
1110004L05RIK	Sh3bgrl3,Sh3bgrl3
PCNT2	Pcnt,Pcnt
GM5160	Gm5160
PCNT1	Nup85,Nup85
9430023B20RIK	Mkx,Mkx
CTB9	Klhl42,Klhl42
D10H12S53E	Pmel,Pmel
IMI2	Ociad1,Ociad1
C730006D09	Zranb3,Zranb3
KMT3B	Nsd1,Nsd1
AI451722	Msi2,Msi2
9430088D19RIK	Prdx6,Prdx5,Prdx6
A130070J02RIK	Pten,Tep1,Pten
MMUMIR1958	Mir1958,Mir1958
ANKAR	Ankar
BTN2A2	Btn2a2
MMUMIR1954	Mir1954,Mir1954
1110004F07RIK	Cox7b,Cox7b
D930016N04RIK	Zfp300,Zfp300
VANGL2	Vangl2
AI447904	Pyhin1,Pyhin1
GM16886	Ighv5-9-1,Ighv5-9-1
TRAJ16	Traj16
TRAJ17	Traj17
TRAJ14	Traj14
RESP18	Resp18
TRAJ12	Traj12
TRAJ13	Traj13
AI194836	Hsd17b2,Hsd17b2
PLA2	Pla2g5,Pla2g5
AU018901	Tmem41b,Tmem41b
4921513F16RIK	Pdzk1,Pdzk1
TRAJ18	Traj18
C78111	Timd2,Timd2
A430103C15RIK	Ms4a7,Ms4a7
2310012M03RIK	Tab1,Tab1
TTLL11	Ttll11
V2RF2	Vmn2r81,Vmn2r81
COPE	Cope
TTLL12	Ttll12
SNFT	Batf3,Batf3
AV000455	Sertad1,Sertad1
1600025P05RIK	Trmu,Trmt1,Trmu
AI853880	Immp2l,Immp2l
SSB1	Spsb1
SSB2	Spsb2,C9,Nabp1
SSB3	Spsb3,Spsb3
SSB4	Spsb4
ODF2L	Odf2l
PLAP	Lnpep,Plaa,Papola
2810442I22RIK	Atp2b1,Atp2b1
PLAU	Plau
PLAT	Plat
9030205A07RIK	Unc79,Unc79
MAMLD1	Mamld1
OTTMUSG00000026437	Gm15821,Gm15821
GM27963	mmu-mir-6381
SNF8	Snf8
D6WSU113E	Wbp11,Wbp11
SNF5	Smarcb1,Smarcb1
RH50	Rhag,Rhag
PLAA	Plaa
GM27969	mmu-mir-6980
GM14151	Gm14151
ADAMTS16	Adamts16
GM12974	Gm12974
4930431D04RIK	Adcy10,Adcy10
F830016B08RIK	F830016B08Rik
MMUMIR195B	mmu-mir-195b
PTMB4	Tmsb4x,Tmsb4x
AI450236	Sike1,Sike1
AI746433	Cndp1,Cndp1
GM15581	Gm15581
GBP6	Gbp6
GM12977	Gm12977
AI854428	Dgkg,Dgkg
2400003O03RIK	Eif4a3,Eif4a3
4930579G18RIK	4930579G18Rik
1110006M24RIK	Fxyd1,Pml,Fxyd1
BCL6B	Bcl6b
TRAJ52	Traj52
2610301N02RIK	Ube2b,Ube2b
PLA2G2D	Pla2g2d
DUOXA1	Duoxa1
MG21	Tgtp1,Tgtp1
LRRC31	Lrrc31
GP17	Pip,Pip
4931428F02RIK	Phf6,Phf6
MG29	Sypl2,Sypl2
2610524B04RIK	Taf4b,Taf4b
AA109065	Tmco1,Tmco1
2410015F05RIK	Sars2,Sars2
8430430L24RIK	Rbm22,Rbm22
PMM2	Pmm2
TRAJ53	Traj53
PMM1	Pmm1
GM20516	Gm20516
AA408877	Dcaf8,Dcaf8
5330427D05RIK	Map9,Map9
GM10645	Gm10645
1200012G08RIK	Lyve1,Lyve1,Lyve1
MIRN711	Mir711,Mir711,Mir711
ES2EL	Dgcr14,Dgcr14
ZNF706	Zfp706,Zfp706
AV234550	Maml3,Maml3
ZNF704	Zfp704,C030034L19Rik,Zfp704
RNF116	Chfr,Chfr
AW496491	Dennd5a,Dennd5a
ZC3H13	Zc3h13
RNF115	Rnf115
RNF112	Rnf112
AV004952	Ap4b1,Ap4b1
RNF110	Pcgf2,Pcgf2
RNF111	Rnf111
GM23363	Gm23363
ZC3H18	Zc3h18
GRIN1	Grin1
MMUMIR19061	Mir1906-1,Mir1906-1
MMUMIR19062	Mir1906-2,Mir1906-2
DHX8	Dhx8
DHX9	Dhx9
4932435K23	Kansl3,Kansl3
MMUMIR5124	Mir5124
MMUMIR5123	Mir5123,Mir5123
LRRTM3	Lrrtm3
IXL	Med29,Med29
1810056O20RIK	Bola3,Bola3
XPC	Xpc
XPB	Ercc3,Ercc3,Ercc3
XPA	Xpa
GM10643	Gm10643
XPG	Ercc5,Ercc5
XPF	Ercc4,Ercc4
MMUMIR5129	Mir5129,Mir5129,Mir5129
XPD	Ercc2,Ercc2,Ercc2
2310005K03RIK	Dnase1l1,Dnase1l1
B230210E21RIK	Cep250,Cep250
4921535I01RIK	Kcng4,Kcng4
GM10311	Gm10311
SPRM1	Pou5f2
GM27481	mmu-mir-6352
4933427J07RIK	4933427J07Rik
9430023P16RIK	Smg7,Smg7
VISTA	4632428N05Rik
XPV	Polh,Polh
MIR135A01	Mir135a-1,Mir135a-1,Mir135a-1
FAM162B	Fam162b
AV087459	2310031A07Rik,2310031A07Rik
ZFP553	Zfp553
2610319N22RIK	Rdh11,Rdh11
OLFR179	Olfr322,Olfr322
2500004H21RIK	Rab43,Rab43
ZFP558	Zfp558
GM27484	mmu-mir-8108
AW124177	1810013L24Rik,1810013L24Rik
GTSE1	Gtse1
BOLEKINE	Cxcl14,Cxcl14
2810410C14RIK	Cyb5rl,Cyb5rl
ENSMUSG00000078604	Gm10961,Gm10961
GM27487	mmu-mir-7240
2810433K01RIK	Ska1,Ska1
BEK	Fgfr2,Fgfr2,Fgfr2
MYO3B	Myo3b
BEN	Alcam,Gtf2ird1
MMUMIR344C	Mir344c,Mir344c,Mir344c
5730531E12RIK	Clic5,Clic5
2810470D21RIK	Prdm4,Prdm4
NOP2	Nop2
NOP5	Nop58,Nop58
2810470K03RIK	Cnot2,Cnot2
MMUMIR344I	Gm26031
D18BWG1409E	Tshz1,Tshz1
2810458L13RIK	Col23a1,Col23a1
4930557M15RIK	Crls1,Crls1
DENND4A	Dennd4a
DENND4B	Dennd4b
CT55	4930502E18Rik,4930502E18Rik
D17ERTD562E	Kctd20,Kctd20
SWAP70	Swap70
EG404195	Cyp2c54,Cyp2c54
PHLDA1	Phlda1
MMUMIR25	Mir25,Mir25,Mir25
BET	Ptprj,Dner
NO3	Nbl1,Nbl1
H1X	H1fx,H1fx
AI413331	Col5a1,Col5a1
HR23B	Rad23b,Rad23b
MKIAA0540	Nbeal2,Nbeal2
MKIAA0544	Mgrn1,Mgrn1
H1R	Hrh1,Hrh1
MKIAA0548	Atrn,Atrn
H1T	Hist1h1t,Hist1h1t
2810028K06RIK	Tnfrsf22,Tnfrsf22
GM7016	Ighv14-3,Ighv14-3
2610306D21RIK	Anapc4,Anapc4
REX4	Rexo4,Rexo4
TIPRL	Tiprl
BMP2K	Bmp2k
OTTMUSG00000017011	Gm14525,Gm14525
H1A	Hist1h1a,Hist1h1a
H1B	Hist1h1b,Hist1h1b
H1C	Hist1h1c,Hist1h1c
H1D	Hist1h1d,H13,Hist1h1d
H1E	Hist1h1e,Hist1h1e
GHDC	Ghdc
SH3RF31	Sh3rf3,Sh3rf3
GCP2	Cxcl5,Folh1
H19	H19
GHD9	Prl3a1,Prl3a1
GHD8	Prl3b1,Prl3b1
GCP4	Tubgcp4,Tubgcp4
GCP5	Tubgcp5,Tubgcp5
H10	H1f0,H1f0
GHD4	Prl3d1,Prl3d1
H12	Hist1h1c,Olfr62
H13	H13
GHD1	Prl2c3,Prl2c3
H15	Hist1h1b,Hist1h1b
GHD3	Prl2c5,Prl2c5
H17	H1fnt,H1fnt
AA990493	Smc6,Smc6,Smc6
1700096K11RIK	9330159M07Rik,9330159M07Rik
D15ERTD781E	Tbc1d22a,Tbc1d22a
TCFPU1	Spi1,Spi1,Spi1
PRKM12	Mapk12,Mapk12
EG433180	Spink6,Spink6
2610205L13RIK	Spc25,Spc25
5730557B15RIK	Ankrd33b,Ankrd33b
2700038N03RIK	Ufsp1,Ufsp1
MOR136	Olfr642,Olfr642
2610200G18RIK	Nkain1,Nkain1
NOM	Cfh,Cfh
1810055P16RIK	Rpl41,Rpl41
P8789	Immt,Immt
MANIIX	Man2a2,Man2a2
IFNL3	Ifnl3
LIAT1	1700016K19Rik,1700016K19Rik
AW061132	Gabrb1,Gabrb1,Gabrb1
GM13003	Gm13003
NOG	Nog
GM10406	Gm10406
RFA	Rpa1,Rpa1
NOB	Nyx,Nyx
1700121D12RIK	Herc6,Herc6
TALANIN	Zfp365,Zfp365
2610208M17RIK	Aida,Aida
GM13001	Gm13001
5430409I15RIK	Osr2,Osr2
NOT	Nr4a2,Alg3,Noto
MAD2	Mxi1,Gm10197,Mad2l1,Shisa2
NOV	Nov
NOW	Gpr182,Gpr182
NOP	Crygb,Arc,Myc,Nol3
1700071G01RIK	1700071G01Rik
DDIAS	4632434I11Rik
NOS	Nos1,Nos1,Nos1
2410116I05RIK	Acer2,Acer2
1110021N19RIK	Slurp1,Arsb,Slurp1,Slurp1
OLFR245	Olfr235,Olfr235
SMAD8	Smad9,Smad9
SMAD9	Smad9
TRERF1	Trerf1
MIR3441	Mir344,Mir344
LRPAP1	Lrpap1
SMAD5	Smad5
SMAD6	Smad6
SMAD7	Smad7
GOLPH3L	Golph3l
SMAD1	Smad1
SMAD2	Smad2
SMAD3	Smad3
MUS81	Mus81
AMMECR1L	Ammecr1l
5830464D22RIK	Sh3kbp1,Sh3kbp1
MOR251	Olfr554,Olfr554
CYFIP1	Cyfip1
PPTCS1	Fam60a,Fam60a
EG668210	Gm9047,Gm9047
PPTCS3	Ppp6r3,Ppp6r3
2600010B19RIK	Zc3h13,Zc3h13
SMOK4A	Smok4a
C530022L24RIK	Ppp1r15b,Ppp1r15b
F11	F11
GM26520	Gm26520
GM10318	Gm10318
RAD21L1	Rad21l,Rad21l
AI481214	Steap4,Steap4
TCEAT	Tcea2,Tcea2
PLRG1	Plrg1
OTTMUSG00000003105	Gm11650,Gm11650
1700086E08RIK	Hrasls5,Hrasls5
EXOG	Exog
MKIAA1632	Epg5,Epg5
0610016O18RIK	Nudt12,Nudt12
AA589624	Crct1,Crct1
AA589625	Krt81,Krt81
AA589622	Ptcd3,Ptcd3
AI481216	Ccdc22,Ppp1r3f,Ccdc22
HEPC1	Hamp,Hamp
GM3532	Gm3532
RN5S24	n-R5s141,n-R5s141
ERICH6	Fam194a
MKIAA1638	Wdr19,Wdr19
ERICH4	Gm7092
ERICH3	4922501L14Rik
ERICH2	Erich2
ERICH1	Erich1
AA589629	Slc6a6,Slc6a6
AJ18	Zfp354c,Zfp354c
EPAS1	Epas1
RIC1	C030046E11Rik
TCEA2	Tcea2
TCEA3	Tcea3
DIVA	Bcl2l10,Bcl2l10
TCEA1	Tcea1
P4501B1	Cyp1b1,Cyp1b1
AV025995	Trpc6,Trpc6
BFAR	Bfar
GCAP39	Capg,Capg
MASS1	Gpr98
BC027154	Eml5,Eml5
PAF15	2810417H13Rik,2810417H13Rik
MKP7	Dusp16
ABCD3	Abcd3
AV213605	Rhox6,Rhox6
GM1420	Igkv4-53,Igkv4-53
9130211I03RIK	Batf3,Batf3
MCSFR	Csf1r
1110003P15RIK	Anxa9,Anxa9
GM6431	Trmt61b,Trmt61b
BB288505	Iqca,Iqca
MOR26610	Olfr1419,Olfr1419
A530083I20RIK	A530083I20Rik
SCIRP10	Nenf,Nenf
GM6430	Gm6430
MIR344F	Mir344f
LEO1	Leo1
ATG16L	Atg16l1,Atg16l1
MIR344B	Mir344b
AW060663	Ift81,Ift81
ENSMUSG00000066938	Gm10190,Gm10190
GM6432	Gm6432
MGRN1	Mgrn1
2410112I15RIK	Bag4,Bag4
MIR344I	Gm26031
DPT	Dpt
GAD1OS	1500002O10Rik
PRECE2	Klk1b26,Klk1b26
CUEDC2	Cuedc2
B2B288CLO	Megf8,Megf8
PN1	Nt5c3,Serpine2,Scn9a
EG628004	Gm10561,Gm10561
PN3	Scn10a,Scn10a
OTTMUSG00000016482	Gm14379,Gm14379
GM21286	Gm21286
RBMXL1	Rbmxl1
B430202H16RIK	Upf1,Upf1
RBMXL2	Rbmxl2
A730047D20RIK	AU040320,AU040320
2900090N22RIK	Tob2,Tob2
DPL	Prnd,Prnd
1110020M10RIK	Acot11,Acot11
